"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"POLR2A",1.57559435156176,11.597823950062,0.967580403671519,0.335096165815691,0.895910945117688,-4.59680405395617
"MAGEC2",3.98489447819465,9.10598208993799,0.958038767930312,0.339866631686755,0.895910945117688,-4.5971708346379
"IL24",4.5502693008856,3.93216408728682,0.957216767288574,0.340279652978477,0.895910945117688,-4.59720226711342
"SELL",2.88632993892238,5.25912789117829,0.956582519036395,0.340598558815304,0.895910945117688,-4.59722650220495
"IL1R2",1.50363669279683,3.64095882656589,0.952058685654416,0.342878800256323,0.895910945117688,-4.59739890834155
"MAGEA1",1.08481524531774,4.18048702550388,0.950713215771076,0.343558885778071,0.895910945117688,-4.59745003175565
"TNFSF13B",1.8611809748284,5.46668095629457,0.948411596306585,0.344724289409802,0.895910945117688,-4.59753732271633
"MS4A1",4.30944675072337,5.27228734635659,0.941909548990586,0.348030309024772,0.895910945117688,-4.59778280689511
"IRF3",-1.47620064623846,12.0113798726977,-0.928733997756403,0.354791840215646,0.895910945117688,-4.5982752099924
"ICOS",0.218430455492196,2.36844508165891,0.921072490226915,0.358761960266901,0.895910945117688,-4.59855843455252
"HMGA1",-20.9251050773787,45.9428437312248,-0.918660488809095,0.360017663766144,0.895910945117688,-4.59864712662258
"CXCR4",8.82356099141121,16.007646953031,0.917818520701885,0.360456654531411,0.895910945117688,-4.59867803341993
"CXCL13",14.3901945379172,15.4111225168915,0.904599440061461,0.367393420161777,0.895910945117688,-4.59915965633395
"CCL21",26.5068195749382,23.4732954916822,0.904263820906434,0.367570626287605,0.895910945117688,-4.59917179560911
"SDHA",-2.64858669663674,17.1401543747287,-0.903041720111306,0.368216347789114,0.895910945117688,-4.59921596163043
"ITGB3",-2.2521459687021,8.3091577517907,-0.896910404824044,0.371466725687741,0.895910945117688,-4.59943666474219
"CD19",1.6613816715051,3.19484497951938,0.894278070346949,0.372867707382331,0.895910945117688,-4.59953096844732
"VCAM1",-1.31132037779634,7.63457473221705,-0.885179546060125,0.377735584393861,0.895910945117688,-4.59985484145283
"C7",-0.923783027586592,5.72501225247287,-0.881111186896694,0.379924993246559,0.895910945117688,-4.59999861388342
"MAGEB2",0.213165061302194,2.45711996356589,0.878457206480573,0.381357492119407,0.895910945117688,-4.60009205490191
"CXCL2",1.57503090262443,7.03720131602326,0.874129100537565,0.383700792869553,0.895910945117688,-4.6002438479524
"SELE",0.320915243936368,3.71179075511628,0.868309042159481,0.386865885641009,0.895910945117688,-4.60044681169229
"CCL20",0.673727552067519,3.58699072284496,0.866634566539592,0.387779484517882,0.895910945117688,-4.60050496058868
"CXCL16",1.13613833189052,9.1853827765814,0.864267928939449,0.389072996025029,0.895910945117688,-4.60058695892021
"CXCL8",-1.49351951646569,7.49072597672868,-0.848153485534362,0.397950978923721,0.895910945117688,-4.60113945905671
