id	filename	md5	size	state
3711f2fe-3ac6-4b64-932d-f1ef3f9f1bbe	3711f2fe-3ac6-4b64-932d-f1ef3f9f1bbe/fea785bb-de96-4411-8bf4-a7d254af9ff9.rna_seq.augmented_star_gene_counts.tsv	0e3d125208d161b67ea71c5fae8ec8e6	4230701	validated
374da7c9-c38e-40e7-98a3-99c0b632d89d	374da7c9-c38e-40e7-98a3-99c0b632d89d/40b92a76-f324-4cdd-8209-517d021acd47.rna_seq.augmented_star_gene_counts.tsv	c46079295aa44334294241030e6a428b	4202908	validated
3a2454a3-042d-45cc-85c5-559bf19c67ca	3a2454a3-042d-45cc-85c5-559bf19c67ca/16edbdd6-190c-4051-a957-4c048aa7ed2e.rna_seq.augmented_star_gene_counts.tsv	64b3bec78010309b67d6c27054f32af8	4238439	validated
3a9207af-6a95-4ee4-91d5-79510f10e6e2	3a9207af-6a95-4ee4-91d5-79510f10e6e2/50f58d2f-7e67-40d8-a35c-a3e2c0bbe457.rna_seq.augmented_star_gene_counts.tsv	b742dc14a39973fb9e93468613f5e71f	4242420	validated
3abfe4ef-13cd-49ce-a893-dd971755528f	3abfe4ef-13cd-49ce-a893-dd971755528f/b0be4742-ccb7-48e2-b756-0c384321114e.rna_seq.augmented_star_gene_counts.tsv	e9512e3809e0cbc691a1679a6b618dab	4242002	validated
3c0d074c-da2d-4c18-bb48-daf73f69c79c	3c0d074c-da2d-4c18-bb48-daf73f69c79c/7bc6961f-19df-4a54-a2d0-fb60e318cc10.rna_seq.augmented_star_gene_counts.tsv	de9cc058e2e0bf9a67e5535523510e9f	4235815	validated
3d0de176-c9db-474a-baf2-bc6405236fed	3d0de176-c9db-474a-baf2-bc6405236fed/60e8eebe-9770-4db0-9892-d1100114c923.rna_seq.augmented_star_gene_counts.tsv	ea7e70d70b85930da71272b98695258f	4248784	validated
3d67cbe2-5802-45ce-b224-772d665b3441	3d67cbe2-5802-45ce-b224-772d665b3441/faffc96a-760c-405c-9bec-d2ec116b4a1d.rna_seq.augmented_star_gene_counts.tsv	6bdba0b0cea518e431be620ef721d843	4243894	validated
3f635b2c-5deb-4ac1-966d-e5e859747f75	3f635b2c-5deb-4ac1-966d-e5e859747f75/c52d39b7-3811-41e5-bdc8-9ed59632a903.rna_seq.augmented_star_gene_counts.tsv	b23cdf20fd2a05985b4cdfaa75f1146e	4245401	validated
3fd71552-68f9-483a-96b7-b30a8f782052	3fd71552-68f9-483a-96b7-b30a8f782052/3e17c945-a810-4d82-af11-93debdee3f21.rna_seq.augmented_star_gene_counts.tsv	48871e33cbf0042ff89db262c9486bc3	4236741	validated
3fdc53df-b3b6-4ec0-a62c-f3d4bd333bcf	3fdc53df-b3b6-4ec0-a62c-f3d4bd333bcf/f354d13d-89ec-4ed6-821d-df3ab230fc91.rna_seq.augmented_star_gene_counts.tsv	2474f92ebe407fef7a0565f97722845f	4238938	validated
3fe22d67-6af5-4778-945b-3ce2607277f7	3fe22d67-6af5-4778-945b-3ce2607277f7/4a73aaff-d7fa-40d2-92f8-c9539055d35c.rna_seq.augmented_star_gene_counts.tsv	57dd93e63a58a112c9babd0a66c46543	4240071	validated
4050fc40-52ea-413f-a38d-71ddf4c33413	4050fc40-52ea-413f-a38d-71ddf4c33413/27f76511-b825-41a5-a0b5-257c80223d8b.rna_seq.augmented_star_gene_counts.tsv	3ff234446889ae1e44e76f4f4e490ce3	4235908	validated
40c7d7fb-f6e0-4891-a941-88724b31666d	40c7d7fb-f6e0-4891-a941-88724b31666d/df6771b0-4b6c-4565-a2f1-4d919f8d68c9.rna_seq.augmented_star_gene_counts.tsv	4d46267b7c68c331ad5a1bb74e1fb6ef	4248172	validated
414cae71-40b6-4833-95be-0e36746becb8	414cae71-40b6-4833-95be-0e36746becb8/09552358-6d23-4990-858e-908ee5a132f6.rna_seq.augmented_star_gene_counts.tsv	9101641b53558a39badf0010a2063428	4236516	validated
44c7be22-d4e7-41a4-b228-a492a3c5394c	44c7be22-d4e7-41a4-b228-a492a3c5394c/23849071-df2e-4421-b91d-90f66ec2c162.rna_seq.augmented_star_gene_counts.tsv	bfc4a6cf4fed9e06db057e02075413ae	4214522	validated
469bc8df-9a94-484e-9844-ffe6b89ee2c0	469bc8df-9a94-484e-9844-ffe6b89ee2c0/97591eeb-89dc-4b70-92d4-2bb70d263098.rna_seq.augmented_star_gene_counts.tsv	84c196c3f143fa0c1f4617dc0a593502	4235654	validated
47d99511-66e7-4462-ba0e-b399efdc7dba	47d99511-66e7-4462-ba0e-b399efdc7dba/f7ddd671-b2ba-4952-918b-07ae0ea84263.rna_seq.augmented_star_gene_counts.tsv	9383026882fc8576d0ee08ab136e566e	4234113	validated
483671c4-84fe-4a28-8259-bb486f398a5b	483671c4-84fe-4a28-8259-bb486f398a5b/486430aa-f745-4353-9e03-6226ac8d9993.rna_seq.augmented_star_gene_counts.tsv	7f40773caafcd2465b51ed30cad2bd3a	4218497	validated
