id	filename	md5	size	state
dcf891f3-32d5-453e-be78-8cda54e920c1	TCGA_SKCM.d559858a-4340-429d-8ef4-838c56848d69.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	e507e130c461d5dd7abf87a1106366eb	197146358	released
5f7a80b8-ea45-45dd-bbfd-37c86270818b	1a3031d6-011e-41e5-a59c-3dc670720e85.somatic.SV.bedpe	5dd549bafc87747623c757f38d2c9344	69354	released
175a0be4-7cdf-45b6-8fc9-4b06b2c97a5a	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_D11_895314.CEL	2c9bd908272804796640927442788325	69079665	released
bfe14519-5c5e-4fb9-a826-6076951993f4	6e8ee4e0-7610-4331-886e-4152db621b8b.wgs.gatk4.copy_number_variation.supplementary.tar.gz	dc27d364b70b50223de892cc2fb334b6	280428988	released
a09f0ce4-f0bf-423c-85e4-4c4680330cea	TCGA-SKCM.5e393aa6-a124-4dd9-a295-d33881adfe22.ascat2.allelic_specific.seg.txt	4754d1353fb8d76657093239a411ada0	12417	released
c39974b1-31bd-4c2f-b57f-0ea9193ba199	TCGA-SKCM.5ce8ca88-6b05-4a1b-9a7d-7be29243ea78.ascat3.allelic_specific.seg.txt	8ae7e144f19af69a423b1b54278fe5bb	2447	released
9b63d2a4-7708-4a7e-9643-1861492b545a	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_E08_895326.nocnv_grch38.seg.v2.txt	6abc65b6c298d9f0d32baa5a3d711aa5	11964	released
9b579b6a-b4ac-4095-912c-dbce3537d9ac	42e936b5-e275-4f96-afce-1da20fd2aa49_noid_Grn.idat	7914c3fb3680879f6b51b0436ea35803	8095250	released
502a7954-817c-45ae-9a5a-b6c2d4dd69f4	TCGA-SKCM.cc5e1e2f-f864-4ad1-b745-88f5c1ca44ba.star_fusion.rna_fusion.tsv	781c17c608a7aa78f2efca815968bfb6	10874	released
cce0d842-523a-47af-be36-69206c64bfa8	0c6720d4-9333-49d3-8e96-abf095c146e6.wxs.varscan2.raw_somatic_mutation.vcf.gz	b37be2275830f07eaa8da0875b031035	45746	released
61f2478e-b80b-4fb4-bf77-4c345bdf98a0	23d35325-483b-41c0-ad79-303d4aa36266.wxs.MuSE.aliquot.maf.gz	0b85afda1087de5e8e198318ec7a9bbf	2944976	released
db3734e4-8452-4802-bb75-668b53c37645	2a277f6a-09d7-4f4b-b7c9-e16b2b53dc3a_noid_Grn.idat	86331affad30d01d93a193fd9475a713	8095228	released
44f7a81d-4e8f-45cc-8933-1b4b3cfa3dd7	TCGA-SKCM.5f685638-c236-4dc7-bccc-35b3887a02e5.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	a22e401a5ed541a28d544eb5c6dacdbb	102338012	released
248c107c-a5fe-47c6-8dcb-51b245293f09	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_H04_895414.CEL	810c767067e66c09a5545bc6b1fd257c	69081313	released
7c55dc2d-c6bb-4f1b-a73a-5f95cdddb155	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_E08_895326.grch38.seg.v2.txt	b57f4f407c6a223b3632e585f49c01b2	34365	released
37ba0957-1edb-4642-93c8-307db8233fd2	TCGA_SKCM.fe0511d2-a168-42f1-9021-c60490cfda7a.wxs.VarScan2.somatic_annotation.vcf.gz	e988f8701431269033c1083a27462da3	3405607	released
